indicator,level,name,year,group,estimate,moe,share,sharemoe
race,4_towns,New Canaan,2019,hispanic,1068,410,0.053,0.02
race,4_towns,New Canaan,2019,white,17508,543,0.863,0.027
race,4_towns,New Canaan,2019,black,309,209,0.015,0.01
race,4_towns,New Canaan,2019,other_race,1391,346,0.069,0.017
race,4_towns,New Fairfield,2019,total_pop,13955,27,NA,NA
race,4_towns,New Fairfield,2019,hispanic,1212,434,0.087,0.031
race,4_towns,New Fairfield,2019,white,12209,467,0.875,0.033
race,4_towns,New Fairfield,2019,black,88,71,0.006,0.005
race,4_towns,New Fairfield,2019,other_race,446,152,0.032,0.011
race,4_towns,New Hartford,2019,total_pop,6703,20,NA,NA
race,4_towns,New Hartford,2019,hispanic,105,92,0.016,0.014
race,4_towns,New Hartford,2019,white,6515,101,0.972,0.015
race,4_towns,New Hartford,2019,black,3,7,0,0.001
race,4_towns,New Hartford,2019,other_race,80,63,0.012,0.009
race,4_towns,New Haven,2019,total_pop,130331,47,NA,NA
race,4_towns,New Haven,2019,hispanic,40683,1725,0.312,0.013
race,4_towns,New Haven,2019,white,38471,1545,0.295,0.012
race,4_towns,New Haven,2019,black,40717,1671,0.312,0.013
race,4_towns,New Haven,2019,other_race,10460,937,0.08,0.007
race,4_towns,New London,2019,total_pop,26966,39,NA,NA
race,4_towns,New London,2019,hispanic,9005,639,0.334,0.024
race,4_towns,New London,2019,white,12102,616,0.449,0.023
race,4_towns,New London,2019,black,3443,478,0.128,0.018
race,4_towns,New London,2019,other_race,2416,509,0.09,0.019
race,4_towns,New Milford,2019,total_pop,27014,27,NA,NA
race,4_towns,New Milford,2019,hispanic,1988,380,0.074,0.014
race,4_towns,New Milford,2019,white,23093,566,0.855,0.021
race,4_towns,New Milford,2019,black,373,134,0.014,0.005
race,4_towns,New Milford,2019,other_race,1560,374,0.058,0.014
race,4_towns,Newington,2019,total_pop,30234,56,NA,NA
race,4_towns,Newington,2019,hispanic,2877,402,0.095,0.013
race,4_towns,Newington,2019,white,22751,615,0.752,0.02
race,4_towns,Newington,2019,black,1464,479,0.048,0.016
race,4_towns,Newington,2019,other_race,3142,510,0.104,0.017
race,4_towns,Newtown,2019,total_pop,27822,26,NA,NA
race,4_towns,Newtown,2019,hispanic,1472,444,0.053,0.016
race,4_towns,Newtown,2019,white,24628,614,0.885,0.022
race,4_towns,Newtown,2019,black,452,227,0.016,0.008
race,4_towns,Newtown,2019,other_race,1270,344,0.046,0.012
race,4_towns,Norfolk,2019,total_pop,1628,140,NA,NA
race,4_towns,Norfolk,2019,hispanic,48,42,0.029,0.026
race,4_towns,Norfolk,2019,white,1508,138,0.926,0.029
race,4_towns,Norfolk,2019,black,6,6,0.004,0.004
race,4_towns,Norfolk,2019,other_race,66,45,0.041,0.027
race,4_towns,North Branford,2019,total_pop,14191,24,NA,NA
race,4_towns,North Branford,2019,hispanic,478,271,0.034,0.019
race,4_towns,North Branford,2019,white,13035,539,0.919,0.038
race,4_towns,North Branford,2019,black,307,388,0.022,0.027
race,4_towns,North Branford,2019,other_race,371,239,0.026,0.017
race,4_towns,North Canaan,2019,total_pop,3281,14,NA,NA
race,4_towns,North Canaan,2019,hispanic,342,185,0.104,0.056
race,4_towns,North Canaan,2019,white,2794,207,0.852,0.063
race,4_towns,North Canaan,2019,black,118,107,0.036,0.033
race,4_towns,North Canaan,2019,other_race,27,40,0.008,0.012
race,4_towns,North Haven,2019,total_pop,23722,25,NA,NA
race,4_towns,North Haven,2019,hispanic,1200,354,0.051,0.015
race,4_towns,North Haven,2019,white,19804,723,0.835,0.03
race,4_towns,North Haven,2019,black,1016,379,0.043,0.016
race,4_towns,North Haven,2019,other_race,1702,456,0.072,0.019
race,4_towns,North Stonington,2019,total_pop,5223,15,NA,NA
race,4_towns,North Stonington,2019,hispanic,170,181,0.033,0.035
race,4_towns,North Stonington,2019,white,4490,419,0.86,0.08
race,4_towns,North Stonington,2019,black,81,85,0.016,0.016
race,4_towns,North Stonington,2019,other_race,482,343,0.092,0.066
race,4_towns,Norwalk,2019,total_pop,88599,62,NA,NA
race,4_towns,Norwalk,2019,hispanic,24523,1365,0.277,0.015
race,4_towns,Norwalk,2019,white,45039,1388,0.508,0.016
race,4_towns,Norwalk,2019,black,12192,1278,0.138,0.014
race,4_towns,Norwalk,2019,other_race,6845,1049,0.077,0.012
race,4_towns,Norwich,2019,total_pop,39260,37,NA,NA
race,4_towns,Norwich,2019,hispanic,5664,885,0.144,0.023
race,4_towns,Norwich,2019,white,24008,962,0.612,0.024
race,4_towns,Norwich,2019,black,3915,470,0.1,0.012
race,4_towns,Norwich,2019,other_race,5673,765,0.144,0.019
race,4_towns,Old Lyme,2019,total_pop,7396,21,NA,NA
race,4_towns,Old Lyme,2019,hispanic,339,219,0.046,0.03
race,4_towns,Old Lyme,2019,white,6749,271,0.913,0.037
race,4_towns,Old Lyme,2019,black,113,167,0.015,0.023
race,4_towns,Old Lyme,2019,other_race,195,98,0.026,0.013
race,4_towns,Old Saybrook,2019,total_pop,10090,21,NA,NA
race,4_towns,Old Saybrook,2019,hispanic,583,359,0.058,0.036
race,4_towns,Old Saybrook,2019,white,9032,425,0.895,0.042
race,4_towns,Old Saybrook,2019,black,51,51,0.005,0.005
race,4_towns,Old Saybrook,2019,other_race,424,284,0.042,0.028
race,4_towns,Orange,2019,total_pop,13934,36,NA,NA
race,4_towns,Orange,2019,hispanic,223,98,0.016,0.007
race,4_towns,Orange,2019,white,11961,448,0.858,0.032
race,4_towns,Orange,2019,black,270,142,0.019,0.01
race,4_towns,Orange,2019,other_race,1480,357,0.106,0.026
race,4_towns,Oxford,2019,total_pop,13086,29,NA,NA
race,4_towns,Oxford,2019,hispanic,848,515,0.065,0.039
race,4_towns,Oxford,2019,white,11607,611,0.887,0.047
race,4_towns,Oxford,2019,black,423,349,0.032,0.027
race,4_towns,Oxford,2019,other_race,208,165,0.016,0.013
race,4_towns,Plainfield,2019,total_pop,15105,25,NA,NA
race,4_towns,Plainfield,2019,hispanic,826,411,0.055,0.027
race,4_towns,Plainfield,2019,white,13430,544,0.889,0.036
race,4_towns,Plainfield,2019,black,202,141,0.013,0.009
race,4_towns,Plainfield,2019,other_race,647,286,0.043,0.019
race,4_towns,Plainville,2019,total_pop,17619,26,NA,NA
race,4_towns,Plainville,2019,hispanic,1990,443,0.113,0.025
race,4_towns,Plainville,2019,white,14441,600,0.82,0.034
race,4_towns,Plainville,2019,black,332,188,0.019,0.011
race,4_towns,Plainville,2019,other_race,856,349,0.049,0.02
race,4_towns,Plymouth,2019,total_pop,11711,24,NA,NA
race,4_towns,Plymouth,2019,hispanic,728,324,0.062,0.028
race,4_towns,Plymouth,2019,white,10314,384,0.881,0.033
race,4_towns,Plymouth,2019,black,145,122,0.012,0.01
race,4_towns,Plymouth,2019,other_race,524,264,0.045,0.023
race,4_towns,Pomfret,2019,total_pop,4186,24,NA,NA
race,4_towns,Pomfret,2019,hispanic,136,84,0.032,0.02
race,4_towns,Pomfret,2019,white,3914,107,0.935,0.025
race,4_towns,Pomfret,2019,black,29,29,0.007,0.007
race,4_towns,Pomfret,2019,other_race,107,83,0.026,0.02
race,4_towns,Portland,2019,total_pop,9322,21,NA,NA
race,4_towns,Portland,2019,hispanic,259,147,0.028,0.016
race,4_towns,Portland,2019,white,8926,180,0.958,0.019
race,4_towns,Portland,2019,black,28,45,0.003,0.005
race,4_towns,Portland,2019,other_race,109,83,0.012,0.009
race,4_towns,Preston,2019,total_pop,4657,42,NA,NA
race,4_towns,Preston,2019,hispanic,44,45,0.009,0.01
race,4_towns,Preston,2019,white,4016,242,0.862,0.051
race,4_towns,Preston,2019,black,8,12,0.002,0.003
race,4_towns,Preston,2019,other_race,589,284,0.126,0.061
race,4_towns,Prospect,2019,total_pop,9705,22,NA,NA
race,4_towns,Prospect,2019,hispanic,350,200,0.036,0.021
race,4_towns,Prospect,2019,white,8486,470,0.874,0.048
race,4_towns,Prospect,2019,black,639,409,0.066,0.042
race,4_towns,Prospect,2019,other_race,230,157,0.024,0.016
race,4_towns,Putnam,2019,total_pop,9361,27,NA,NA
race,4_towns,Putnam,2019,hispanic,455,274,0.049,0.029
race,4_towns,Putnam,2019,white,8577,309,0.916,0.033
race,4_towns,Putnam,2019,black,84,58,0.009,0.006
race,4_towns,Putnam,2019,other_race,245,118,0.026,0.013
race,4_towns,Redding,2019,total_pop,9176,17,NA,NA
race,4_towns,Redding,2019,hispanic,404,222,0.044,0.024
race,4_towns,Redding,2019,white,8515,246,0.928,0.027
race,4_towns,Redding,2019,black,24,28,0.003,0.003
race,4_towns,Redding,2019,other_race,233,113,0.025,0.012
race,4_towns,Ridgefield,2019,total_pop,25042,26,NA,NA
race,4_towns,Ridgefield,2019,hispanic,1198,339,0.048,0.014
race,4_towns,Ridgefield,2019,white,21985,526,0.878,0.021
race,4_towns,Ridgefield,2019,black,267,166,0.011,0.007
race,4_towns,Ridgefield,2019,other_race,1592,384,0.064,0.015
race,4_towns,Rocky Hill,2019,total_pop,20168,65,NA,NA
race,4_towns,Rocky Hill,2019,hispanic,793,262,0.039,0.013
race,4_towns,Rocky Hill,2019,white,14115,663,0.7,0.033
race,4_towns,Rocky Hill,2019,black,854,324,0.042,0.016
race,4_towns,Rocky Hill,2019,other_race,4406,674,0.218,0.033
race,4_towns,Roxbury,2019,total_pop,2105,170,NA,NA
race,4_towns,Roxbury,2019,hispanic,41,38,0.019,0.018
race,4_towns,Roxbury,2019,white,2002,181,0.951,0.039
race,4_towns,Roxbury,2019,black,0,12,0,0.006
race,4_towns,Roxbury,2019,other_race,62,61,0.029,0.029
race,4_towns,Salem,2019,total_pop,4112,20,NA,NA
race,4_towns,Salem,2019,hispanic,178,135,0.043,0.033
race,4_towns,Salem,2019,white,3626,230,0.882,0.056
race,4_towns,Salem,2019,black,120,98,0.029,0.024
race,4_towns,Salem,2019,other_race,188,170,0.046,0.041
race,4_towns,Salisbury,2019,total_pop,3625,17,NA,NA
race,4_towns,Salisbury,2019,hispanic,84,66,0.023,0.018
race,4_towns,Salisbury,2019,white,3443,98,0.95,0.027
race,4_towns,Salisbury,2019,black,20,25,0.006,0.007
race,4_towns,Salisbury,2019,other_race,78,58,0.022,0.016
race,4_towns,Scotland,2019,total_pop,1569,161,NA,NA
race,4_towns,Scotland,2019,hispanic,60,46,0.038,0.029
race,4_towns,Scotland,2019,white,1480,160,0.943,0.032
race,4_towns,Scotland,2019,black,0,12,0,0.008
race,4_towns,Scotland,2019,other_race,29,37,0.018,0.024
race,4_towns,Seymour,2019,total_pop,16508,35,NA,NA
race,4_towns,Seymour,2019,hispanic,2659,740,0.161,0.045
race,4_towns,Seymour,2019,white,12892,695,0.781,0.042
race,4_towns,Seymour,2019,black,434,186,0.026,0.011
race,4_towns,Seymour,2019,other_race,523,317,0.032,0.019
race,4_towns,Sharon,2019,total_pop,2700,21,NA,NA
race,4_towns,Sharon,2019,hispanic,88,76,0.033,0.028
race,4_towns,Sharon,2019,white,2438,136,0.903,0.05
race,4_towns,Sharon,2019,black,45,40,0.017,0.015
race,4_towns,Sharon,2019,other_race,129,96,0.048,0.036
race,4_towns,Shelton,2019,total_pop,41141,44,NA,NA
race,4_towns,Shelton,2019,hispanic,3637,590,0.088,0.014
race,4_towns,Shelton,2019,white,34443,780,0.837,0.019
race,4_towns,Shelton,2019,black,673,354,0.016,0.009
race,4_towns,Shelton,2019,other_race,2388,401,0.058,0.01
race,4_towns,Sherman,2019,total_pop,3649,19,NA,NA
race,4_towns,Sherman,2019,hispanic,125,70,0.034,0.019
race,4_towns,Sherman,2019,white,3348,132,0.918,0.036
race,4_towns,Sherman,2019,black,0,12,0,0.003
race,4_towns,Sherman,2019,other_race,176,129,0.048,0.035
race,4_towns,Simsbury,2019,total_pop,24799,36,NA,NA
race,4_towns,Simsbury,2019,hispanic,1164,295,0.047,0.012
race,4_towns,Simsbury,2019,white,21614,437,0.872,0.018
race,4_towns,Simsbury,2019,black,518,225,0.021,0.009
race,4_towns,Simsbury,2019,other_race,1503,339,0.061,0.014
race,4_towns,Somers,2019,total_pop,11005,42,NA,NA
race,4_towns,Somers,2019,hispanic,694,185,0.063,0.017
race,4_towns,Somers,2019,white,9356,282,0.85,0.025
race,4_towns,Somers,2019,black,613,115,0.056,0.01
race,4_towns,Somers,2019,other_race,342,143,0.031,0.013
race,4_towns,South Windsor,2019,total_pop,25898,29,NA,NA
race,4_towns,South Windsor,2019,hispanic,1498,409,0.058,0.016
race,4_towns,South Windsor,2019,white,19640,566,0.758,0.022
race,4_towns,South Windsor,2019,black,1058,505,0.041,0.019
race,4_towns,South Windsor,2019,other_race,3702,519,0.143,0.02
race,4_towns,Southbury,2019,total_pop,19681,22,NA,NA
race,4_towns,Southbury,2019,hispanic,1039,373,0.053,0.019
race,4_towns,Southbury,2019,white,17682,567,0.898,0.029
race,4_towns,Southbury,2019,black,283,285,0.014,0.014
race,4_towns,Southbury,2019,other_race,677,271,0.034,0.014
race,4_towns,Southington,2019,total_pop,43781,29,NA,NA
race,4_towns,Southington,2019,hispanic,2056,461,0.047,0.011
race,4_towns,Southington,2019,white,39381,765,0.899,0.017
race,4_towns,Southington,2019,black,807,385,0.018,0.009
race,4_towns,Southington,2019,other_race,1537,403,0.035,0.009
race,4_towns,Sprague,2019,total_pop,2906,31,NA,NA
race,4_towns,Sprague,2019,hispanic,114,81,0.039,0.028
race,4_towns,Sprague,2019,white,2487,173,0.856,0.059
race,4_towns,Sprague,2019,black,77,66,0.026,0.023
race,4_towns,Sprague,2019,other_race,228,138,0.078,0.047
race,4_towns,Stafford,2019,total_pop,11881,28,NA,NA
race,4_towns,Stafford,2019,hispanic,419,187,0.035,0.016
race,4_towns,Stafford,2019,white,10979,233,0.924,0.019
race,4_towns,Stafford,2019,black,67,68,0.006,0.006
race,4_towns,Stafford,2019,other_race,416,160,0.035,0.013
race,4_towns,Stamford,2019,total_pop,129309,69,NA,NA
race,4_towns,Stamford,2019,hispanic,35233,2151,0.272,0.017
race,4_towns,Stamford,2019,white,63758,1834,0.493,0.014
race,4_towns,Stamford,2019,black,16512,1498,0.128,0.012
race,4_towns,Stamford,2019,other_race,13806,1174,0.107,0.009
race,4_towns,Sterling,2019,total_pop,3757,17,NA,NA
race,4_towns,Sterling,2019,hispanic,128,126,0.034,0.034
race,4_towns,Sterling,2019,white,3383,219,0.9,0.058
race,4_towns,Sterling,2019,black,226,176,0.06,0.047
race,4_towns,Sterling,2019,other_race,20,32,0.005,0.009
race,4_towns,Stonington,2019,total_pop,18445,24,NA,NA
race,4_towns,Stonington,2019,hispanic,762,307,0.041,0.017
race,4_towns,Stonington,2019,white,16621,348,0.901,0.019
race,4_towns,Stonington,2019,black,253,108,0.014,0.006
race,4_towns,Stonington,2019,other_race,809,208,0.044,0.011
race,4_towns,Stratford,2019,total_pop,52120,67,NA,NA
race,4_towns,Stratford,2019,hispanic,9398,773,0.18,0.015
race,4_towns,Stratford,2019,white,32225,1000,0.618,0.019
race,4_towns,Stratford,2019,black,8142,870,0.156,0.017
race,4_towns,Stratford,2019,other_race,2355,655,0.045,0.013
race,4_towns,Suffield,2019,total_pop,15688,36,NA,NA
race,4_towns,Suffield,2019,hispanic,1217,348,0.078,0.022
race,4_towns,Suffield,2019,white,12434,625,0.793,0.04
race,4_towns,Suffield,2019,black,1125,229,0.072,0.015
race,4_towns,Suffield,2019,other_race,912,349,0.058,0.022
race,4_towns,Thomaston,2019,total_pop,7599,21,NA,NA
race,4_towns,Thomaston,2019,hispanic,237,148,0.031,0.019
race,4_towns,Thomaston,2019,white,7237,165,0.952,0.022
race,4_towns,Thomaston,2019,black,42,39,0.006,0.005
race,4_towns,Thomaston,2019,other_race,83,78,0.011,0.01
race,4_towns,Thompson,2019,total_pop,9351,27,NA,NA
race,4_towns,Thompson,2019,hispanic,292,167,0.031,0.018
race,4_towns,Thompson,2019,white,8812,207,0.942,0.022
race,4_towns,Thompson,2019,black,9,19,0.001,0.002
race,4_towns,Thompson,2019,other_race,238,100,0.025,0.011
race,4_towns,Tolland,2019,total_pop,14713,37,NA,NA
race,4_towns,Tolland,2019,hispanic,231,174,0.016,0.012
race,4_towns,Tolland,2019,white,13505,364,0.918,0.025
race,4_towns,Tolland,2019,black,110,89,0.007,0.006
race,4_towns,Tolland,2019,other_race,867,346,0.059,0.024
race,4_towns,Torrington,2019,total_pop,34489,28,NA,NA
race,4_towns,Torrington,2019,hispanic,3922,531,0.114,0.015
race,4_towns,Torrington,2019,white,27993,691,0.812,0.02
race,4_towns,Torrington,2019,black,973,270,0.028,0.008
race,4_towns,Torrington,2019,other_race,1601,389,0.046,0.011
race,4_towns,Trumbull,2019,total_pop,35976,28,NA,NA
race,4_towns,Trumbull,2019,hispanic,2535,504,0.07,0.014
race,4_towns,Trumbull,2019,white,28630,789,0.796,0.022
race,4_towns,Trumbull,2019,black,1626,516,0.045,0.014
race,4_towns,Trumbull,2019,other_race,3185,644,0.089,0.018
race,4_towns,Union,2019,total_pop,894,115,NA,NA
race,4_towns,Union,2019,hispanic,3,4,0.003,0.004
race,4_towns,Union,2019,white,854,107,0.955,0.172
race,4_towns,Union,2019,black,0,12,0,0.013
race,4_towns,Union,2019,other_race,37,41,0.041,0.046
race,4_towns,Vernon,2019,total_pop,29232,38,NA,NA
race,4_towns,Vernon,2019,hispanic,3084,476,0.106,0.016
race,4_towns,Vernon,2019,white,21559,694,0.738,0.024
race,4_towns,Vernon,2019,black,2091,473,0.072,0.016
race,4_towns,Vernon,2019,other_race,2498,483,0.085,0.017
race,4_towns,Voluntown,2019,total_pop,2535,20,NA,NA
race,4_towns,Voluntown,2019,hispanic,73,47,0.029,0.019
race,4_towns,Voluntown,2019,white,2378,71,0.938,0.027
race,4_towns,Voluntown,2019,black,0,12,0,0.005
race,4_towns,Voluntown,2019,other_race,84,53,0.033,0.021
race,4_towns,Wallingford,2019,total_pop,44596,36,NA,NA
race,4_towns,Wallingford,2019,hispanic,3752,750,0.084,0.017
race,4_towns,Wallingford,2019,white,37608,825,0.843,0.018
race,4_towns,Wallingford,2019,black,685,257,0.015,0.006
race,4_towns,Wallingford,2019,other_race,2551,475,0.057,0.011
race,4_towns,Warren,2019,total_pop,1457,106,NA,NA
race,4_towns,Warren,2019,hispanic,43,29,0.03,0.02
race,4_towns,Warren,2019,white,1369,107,0.94,0.027
race,4_towns,Warren,2019,black,15,22,0.01,0.015
race,4_towns,Warren,2019,other_race,30,30,0.021,0.021
race,4_towns,Washington,2019,total_pop,3450,17,NA,NA
race,4_towns,Washington,2019,hispanic,236,174,0.068,0.05
race,4_towns,Washington,2019,white,3052,206,0.885,0.06
race,4_towns,Washington,2019,black,41,88,0.012,0.026
race,4_towns,Washington,2019,other_race,121,106,0.035,0.031
race,4_towns,Waterbury,2019,total_pop,108276,50,NA,NA
race,4_towns,Waterbury,2019,hispanic,40543,1649,0.374,0.015
race,4_towns,Waterbury,2019,white,40936,1436,0.378,0.013
race,4_towns,Waterbury,2019,black,20358,1477,0.188,0.014
race,4_towns,Waterbury,2019,other_race,6439,987,0.059,0.009
race,4_towns,Waterford,2019,total_pop,18935,31,NA,NA
race,4_towns,Waterford,2019,hispanic,1202,326,0.063,0.017
race,4_towns,Waterford,2019,white,16112,477,0.851,0.025
race,4_towns,Waterford,2019,black,523,206,0.028,0.011
race,4_towns,Waterford,2019,other_race,1098,384,0.058,0.02
race,4_towns,Watertown,2019,total_pop,21751,28,NA,NA
race,4_towns,Watertown,2019,hispanic,1446,576,0.066,0.026
race,4_towns,Watertown,2019,white,19205,687,0.883,0.032
race,4_towns,Watertown,2019,black,396,220,0.018,0.01
race,4_towns,Watertown,2019,other_race,704,349,0.032,0.016
race,4_towns,West Hartford,2019,total_pop,63063,88,NA,NA
race,4_towns,West Hartford,2019,hispanic,7057,664,0.112,0.011
race,4_towns,West Hartford,2019,white,45961,943,0.729,0.015
race,4_towns,West Hartford,2019,black,3402,583,0.054,0.009
race,4_towns,West Hartford,2019,other_race,6643,719,0.105,0.011
race,4_towns,West Haven,2019,total_pop,54763,54,NA,NA
race,4_towns,West Haven,2019,hispanic,12696,1175,0.232,0.021
race,4_towns,West Haven,2019,white,27549,1072,0.503,0.02
race,4_towns,West Haven,2019,black,10298,1056,0.188,0.019
race,4_towns,West Haven,2019,other_race,4220,823,0.077,0.015
race,4_towns,Westbrook,2019,total_pop,6903,34,NA,NA
race,4_towns,Westbrook,2019,hispanic,191,135,0.028,0.02
race,4_towns,Westbrook,2019,white,6355,229,0.921,0.033
race,4_towns,Westbrook,2019,black,79,65,0.011,0.009
race,4_towns,Westbrook,2019,other_race,278,173,0.04,0.025
race,4_towns,Weston,2019,total_pop,10287,22,NA,NA
race,4_towns,Weston,2019,hispanic,648,229,0.063,0.022
race,4_towns,Weston,2019,white,8557,335,0.832,0.033
race,4_towns,Weston,2019,black,173,109,0.017,0.011
race,4_towns,Weston,2019,other_race,909,233,0.088,0.023
race,4_towns,Westport,2019,total_pop,28016,29,NA,NA
race,4_towns,Westport,2019,hispanic,1254,427,0.045,0.015
race,4_towns,Westport,2019,white,24091,634,0.86,0.023
race,4_towns,Westport,2019,black,290,188,0.01,0.007
race,4_towns,Westport,2019,other_race,2381,445,0.085,0.016
race,4_towns,Wethersfield,2019,total_pop,26171,36,NA,NA
race,4_towns,Wethersfield,2019,hispanic,2087,390,0.08,0.015
race,4_towns,Wethersfield,2019,white,21402,709,0.818,0.027
race,4_towns,Wethersfield,2019,black,898,269,0.034,0.01
race,4_towns,Wethersfield,2019,other_race,1784,604,0.068,0.023
race,4_towns,Willington,2019,total_pop,5893,18,NA,NA
race,4_towns,Willington,2019,hispanic,249,221,0.042,0.038
race,4_towns,Willington,2019,white,4914,362,0.834,0.061
race,4_towns,Willington,2019,black,95,103,0.016,0.017
race,4_towns,Willington,2019,other_race,635,246,0.108,0.042
race,4_towns,Wilton,2019,total_pop,18463,24,NA,NA
race,4_towns,Wilton,2019,hispanic,667,307,0.036,0.017
race,4_towns,Wilton,2019,white,15728,401,0.852,0.022
race,4_towns,Wilton,2019,black,164,86,0.009,0.005
race,4_towns,Wilton,2019,other_race,1904,287,0.103,0.016
race,4_towns,Winchester,2019,total_pop,10730,26,NA,NA
race,4_towns,Winchester,2019,hispanic,517,180,0.048,0.017
race,4_towns,Winchester,2019,white,9682,343,0.902,0.032
race,4_towns,Winchester,2019,black,56,59,0.005,0.005
race,4_towns,Winchester,2019,other_race,475,281,0.044,0.026
race,4_towns,Windham,2019,total_pop,24655,24,NA,NA
race,4_towns,Windham,2019,hispanic,10143,552,0.411,0.022
race,4_towns,Windham,2019,white,12471,581,0.506,0.024
race,4_towns,Windham,2019,black,1093,259,0.044,0.011
race,4_towns,Windham,2019,other_race,948,213,0.038,0.009
race,4_towns,Windsor,2019,total_pop,28859,32,NA,NA
race,4_towns,Windsor,2019,hispanic,2590,491,0.09,0.017
race,4_towns,Windsor,2019,white,13517,740,0.468,0.026
race,4_towns,Windsor,2019,black,10837,685,0.376,0.024
race,4_towns,Windsor,2019,other_race,1915,438,0.066,0.015
race,4_towns,Windsor Locks,2019,total_pop,12671,25,NA,NA
race,4_towns,Windsor Locks,2019,hispanic,585,332,0.046,0.026
race,4_towns,Windsor Locks,2019,white,10232,552,0.808,0.044
race,4_towns,Windsor Locks,2019,black,740,396,0.058,0.031
race,4_towns,Windsor Locks,2019,other_race,1114,373,0.088,0.029
race,4_towns,Wolcott,2019,total_pop,16615,62,NA,NA
race,4_towns,Wolcott,2019,hispanic,1093,308,0.066,0.019
race,4_towns,Wolcott,2019,white,14644,442,0.881,0.026
race,4_towns,Wolcott,2019,black,368,251,0.022,0.015
race,4_towns,Wolcott,2019,other_race,510,240,0.031,0.014
race,4_towns,Woodbridge,2019,total_pop,8827,46,NA,NA
race,4_towns,Woodbridge,2019,hispanic,505,219,0.057,0.025
race,4_towns,Woodbridge,2019,white,6576,395,0.745,0.045
race,4_towns,Woodbridge,2019,black,264,176,0.03,0.02
race,4_towns,Woodbridge,2019,other_race,1482,330,0.168,0.037
race,4_towns,Woodbury,2019,total_pop,9562,29,NA,NA
race,4_towns,Woodbury,2019,hispanic,478,241,0.05,0.025
race,4_towns,Woodbury,2019,white,8703,297,0.91,0.031
race,4_towns,Woodbury,2019,black,49,42,0.005,0.004
race,4_towns,Woodbury,2019,other_race,332,178,0.035,0.019
race,4_towns,Woodstock,2019,total_pop,7836,18,NA,NA
race,4_towns,Woodstock,2019,hispanic,39,63,0.005,0.008
race,4_towns,Woodstock,2019,white,7677,127,0.98,0.016
race,4_towns,Woodstock,2019,black,0,17,0,0.002
race,4_towns,Woodstock,2019,other_race,120,109,0.015,0.014
foreign_born,1_state,Connecticut,2019,total_pop,3575074,0,NA,NA
foreign_born,1_state,Connecticut,2019,foreign_born,520951,6548,0.146,0.002
foreign_born,2_counties,Fairfield County,2019,total_pop,943926,0,NA,NA
foreign_born,2_counties,Fairfield County,2019,foreign_born,207839,3936,0.22,0.004
foreign_born,2_counties,Hartford County,2019,total_pop,893561,0,NA,NA
foreign_born,2_counties,Hartford County,2019,foreign_born,137652,3238,0.154,0.004
foreign_born,2_counties,Litchfield County,2019,total_pop,182002,0,NA,NA
foreign_born,2_counties,Litchfield County,2019,foreign_born,14483,894,0.08,0.005
foreign_born,2_counties,Middlesex County,2019,total_pop,163053,0,NA,NA
foreign_born,2_counties,Middlesex County,2019,foreign_born,12718,836,0.078,0.005
foreign_born,2_counties,New Haven County,2019,total_pop,857513,0,NA,NA
foreign_born,2_counties,New Haven County,2019,foreign_born,108939,3059,0.127,0.004
foreign_born,2_counties,New London County,2019,total_pop,267390,0,NA,NA
foreign_born,2_counties,New London County,2019,foreign_born,23165,1133,0.087,0.004
foreign_born,2_counties,Tolland County,2019,total_pop,151063,0,NA,NA
foreign_born,2_counties,Tolland County,2019,foreign_born,10483,783,0.069,0.005
foreign_born,2_counties,Windham County,2019,total_pop,116566,0,NA,NA
foreign_born,2_counties,Windham County,2019,foreign_born,5672,642,0.049,0.006
foreign_born,3_regions,Greater Bridgeport,2019,total_pop,322564,102,NA,NA
foreign_born,3_regions,Greater Bridgeport,2019,foreign_born,66939,2301,0.208,0.007
foreign_born,3_regions,Greater Hartford,2019,total_pop,971871,361,NA,NA
foreign_born,3_regions,Greater Hartford,2019,foreign_born,142424,3536,0.147,0.004
foreign_born,3_regions,Greater New Haven,2019,total_pop,463682,155,NA,NA
foreign_born,3_regions,Greater New Haven,2019,foreign_born,62962,2427,0.136,0.005
foreign_born,3_regions,Greater Waterbury,2019,total_pop,333077,323,NA,NA
foreign_born,3_regions,Greater Waterbury,2019,foreign_born,37852,1879,0.114,0.006
foreign_born,3_regions,Lower Naugatuck Valley,2019,total_pop,139537,91,NA,NA
foreign_born,3_regions,Lower Naugatuck Valley,2019,foreign_born,16630,1202,0.119,0.009
foreign_born,4_towns,Andover,2019,total_pop,3203,124,NA,NA
foreign_born,4_towns,Andover,2019,foreign_born,85,62,0.027,0.019
foreign_born,4_towns,Ansonia,2019,total_pop,18802,48,NA,NA
foreign_born,4_towns,Ansonia,2019,foreign_born,2152,413,0.114,0.022
foreign_born,4_towns,Ashford,2019,total_pop,4236,18,NA,NA
foreign_born,4_towns,Ashford,2019,foreign_born,186,85,0.044,0.02
foreign_born,4_towns,Avon,2019,total_pop,18312,33,NA,NA
foreign_born,4_towns,Avon,2019,foreign_born,3313,490,0.181,0.027
foreign_born,4_towns,Barkhamsted,2019,total_pop,3649,19,NA,NA
foreign_born,4_towns,Barkhamsted,2019,foreign_born,247,174,0.068,0.048
foreign_born,4_towns,Beacon Falls,2019,total_pop,6168,20,NA,NA
foreign_born,4_towns,Beacon Falls,2019,foreign_born,521,195,0.084,0.032
